ID_Poliza,Fecha_Inicio,Fecha_Fin,ID_Cobertura,ID_Region,Tipo_Vehiculo,Uso_Vehiculo,Valor_Vehiculo,Prima_Emitida,Edad_Asegurado,Sexo,Estado
POL01432,2023-10-24,2024-10-23,COB04,REG01,Sedán,Particular,341000.0,7320.83,22,M,Vencida
POL01433,2022-12-25,2023-12-25,COB02,REG01,Sedán,Particular,205000.0,10951.19,66,F,Vencida
POL01434,2022-02-07,2023-02-07,COB01,REG05,Compacto,Particular,258000.0,11131.09,41,M,Vencida
POL01435,2023-06-06,2024-02-24,COB03,REG03,Pickup,Comercial,255000.0,4853.93,31,M,Cancelada
POL01436,2023-08-03,2024-01-30,COB01,REG04,Sedán,Particular,283000.0,11745.6,66,F,Vencida
POL01437,2023-06-01,2024-05-31,COB01,REG05,Sedán,Particular,225000.0,13724.88,24,M,Vencida
POL01438,2023-08-19,2024-08-18,COB03,REG05,Sedán,Particular,530000.0,4417.13,26,M,Vencida
POL01439,2023-05-01,2024-04-30,COB01,REG01,Camioneta,Particular,138000.0,20867.34,58,F,Vencida
POL01440,2023-03-29,2024-03-28,COB01,REG03,Compacto,Particular,203000.0,12056.2,33,F,Vencida
POL01441,2022-12-22,2023-07-13,COB02,REG01,Compacto,Particular,293000.0,10590.69,25,M,Cancelada
POL01442,2022-04-14,2023-04-14,COB01,REG02,Compacto,Particular,204000.0,13486.35,62,F,Vencida
POL01443,2023-07-29,2024-07-28,COB01,REG03,Camioneta,Particular,193000.0,15052.36,74,F,Vencida
POL01444,2023-07-13,2024-07-12,COB03,REG01,Camioneta,Comercial,169000.0,6893.27,31,F,Vencida
POL01445,2022-03-17,2023-03-17,COB03,REG03,Camioneta,Particular,252000.0,5526.02,37,F,Vencida
POL01446,2023-11-29,2024-11-28,COB02,REG03,Camioneta,Particular,409000.0,10547.75,68,M,Vencida
POL01447,2022-08-18,2023-08-18,COB03,REG05,Camioneta,Comercial,364000.0,4643.71,24,M,Vencida
POL01448,2022-06-04,2023-06-04,COB01,REG05,Camioneta,Particular,187000.0,15976.83,63,F,Vencida
POL01449,2023-08-01,2024-07-31,COB03,REG01,Camioneta,Particular,317000.0,5973.85,63,M,Vencida
POL01450,2022-08-03,2023-08-03,COB03,REG03,Camioneta,Particular,227000.0,5011.59,47,F,Vencida
POL01451,2023-01-13,2024-01-13,COB03,REG03,SUV,Particular,277000.0,5818.73,22,M,Vencida
POL01452,2023-12-17,2024-12-16,COB01,REG02,Sedán,Particular,386000.0,14850.37,66,M,Vencida
POL01453,2023-07-22,2024-07-21,COB02,REG04,SUV,Particular,261000.0,9429.31,56,F,Vencida
POL01454,2023-11-08,2024-11-07,COB04,REG01,Camioneta,Particular,277000.0,8212.36,70,F,Vencida
POL01455,2023-06-11,2024-06-10,COB04,REG05,Compacto,Particular,478000.0,4948.26,62,M,Vencida
POL01456,2022-01-09,2022-07-08,COB01,REG04,Sedán,Particular,316000.0,11618.38,28,M,Vencida
POL01457,2023-03-22,2024-03-21,COB02,REG05,Sedán,Particular,141000.0,8505.61,54,M,Vencida
POL01458,2022-06-05,2023-06-05,COB03,REG01,Camioneta,Particular,155000.0,6863.03,67,F,Vencida
POL01459,2023-04-14,2024-04-13,COB02,REG01,Pickup,Particular,237000.0,12674.42,37,M,Vencida
POL01460,2023-03-13,2024-03-12,COB02,REG01,Sedán,Comercial,479000.0,10802.75,49,M,Vencida
POL01461,2023-04-17,2024-04-16,COB02,REG01,SUV,Particular,132000.0,12888.62,23,M,Vencida
POL01462,2022-12-02,2023-05-31,COB02,REG05,Sedán,Particular,255000.0,8736.68,51,F,Vencida
POL01463,2023-09-23,2024-09-22,COB02,REG02,Pickup,Particular,281000.0,11538.66,43,M,Vencida
POL01464,2023-11-01,2024-10-31,COB01,REG04,Compacto,Particular,160000.0,10917.68,56,F,Vencida
POL01465,2023-12-11,2024-12-10,COB01,REG01,Sedán,Particular,293000.0,18031.35,74,F,Vencida
POL01466,2022-05-11,2022-11-07,COB01,REG03,Sedán,Particular,223000.0,13627.41,49,M,Vencida
POL01467,2023-10-03,2024-10-02,COB02,REG01,Compacto,Particular,320000.0,9887.27,38,M,Vencida
POL01468,2023-06-28,2024-06-27,COB02,REG03,Sedán,Particular,396000.0,9413.12,42,M,Vencida
POL01469,2023-03-27,2024-03-26,COB02,REG05,Compacto,Particular,173000.0,7999.76,52,M,Vencida
POL01470,2022-05-20,2023-05-20,COB03,REG05,Compacto,Particular,302000.0,3715.53,69,M,Vencida
POL01471,2022-10-03,2023-10-03,COB01,REG01,Compacto,Particular,167000.0,14955.41,58,F,Vencida
POL01472,2022-07-22,2023-07-22,COB01,REG04,Sedán,Particular,170000.0,11345.36,65,F,Vencida
POL01473,2023-02-11,2024-02-11,COB03,REG01,SUV,Comercial,439000.0,6812.6,20,F,Vencida
POL01474,2023-07-12,2024-07-11,COB03,REG02,Camioneta,Particular,388000.0,5785.19,37,F,Vencida
POL01475,2022-02-12,2023-02-12,COB01,REG03,Compacto,Particular,193000.0,11347.43,64,M,Vencida
POL01476,2023-11-08,2024-11-07,COB01,REG01,SUV,Particular,276000.0,20514.35,65,F,Vencida
POL01477,2022-02-02,2023-02-02,COB04,REG02,Compacto,Particular,442000.0,5659.38,69,M,Vencida
POL01478,2022-11-06,2023-11-06,COB01,REG05,SUV,Particular,197000.0,14809.06,40,M,Vencida
POL01479,2022-02-17,2023-02-17,COB02,REG01,Sedán,Particular,486000.0,10597.79,66,F,Vencida
POL01480,2023-03-13,2024-03-12,COB01,REG05,Camioneta,Particular,151000.0,15233.21,53,F,Vencida
POL01481,2022-06-23,2023-06-23,COB01,REG01,Sedán,Particular,184000.0,16935.25,58,F,Vencida
POL01482,2023-02-08,2024-02-08,COB02,REG02,Camioneta,Comercial,166000.0,11869.71,33,F,Vencida
POL01483,2022-01-08,2023-01-08,COB01,REG04,Camioneta,Particular,471000.0,14071.69,71,M,Vencida
POL01484,2023-12-29,2024-12-28,COB03,REG02,Compacto,Particular,313000.0,4427.1,52,M,Vencida
POL01485,2023-08-31,2024-08-30,COB01,REG02,Camioneta,Particular,215000.0,18113.83,56,M,Vencida
POL01486,2022-07-08,2023-07-08,COB01,REG01,Sedán,Particular,186000.0,17407.34,66,F,Vencida
POL01487,2022-12-12,2023-12-12,COB01,REG01,Camioneta,Particular,436000.0,19850.69,43,M,Vencida
POL01488,2022-08-07,2023-08-07,COB01,REG05,Sedán,Particular,216000.0,12686.06,18,F,Vencida
POL01489,2023-02-18,2024-02-18,COB01,REG04,SUV,Particular,546000.0,14618.32,28,F,Vencida
POL01490,2023-07-08,2024-07-07,COB01,REG03,SUV,Particular,249000.0,16217.75,18,M,Vencida
POL01491,2022-06-21,2023-06-21,COB04,REG03,Compacto,Particular,224000.0,5197.37,29,F,Vencida
POL01492,2023-06-26,2024-06-25,COB03,REG01,Compacto,Particular,231000.0,5033.18,34,F,Vencida
POL01493,2022-01-19,2023-01-19,COB02,REG05,Compacto,Comercial,133000.0,7942.98,55,M,Vencida
POL01494,2023-10-27,2024-10-26,COB01,REG04,Compacto,Particular,347000.0,11460.91,31,M,Vencida
POL01495,2022-09-11,2023-09-11,COB03,REG02,Sedán,Particular,210000.0,4903.75,63,M,Vencida
POL01496,2022-04-22,2023-04-22,COB03,REG02,Compacto,Particular,225000.0,4249.53,71,F,Vencida
POL01497,2023-09-17,2024-09-16,COB02,REG04,Compacto,Particular,285000.0,7067.51,38,M,Vencida
POL01498,2023-10-09,2024-10-08,COB01,REG04,Sedán,Comercial,265000.0,12911.71,63,F,Vencida
POL01499,2022-10-25,2023-10-25,COB02,REG03,Compacto,Particular,230000.0,8528.17,42,F,Vencida
POL01500,2023-09-12,2024-09-11,COB02,REG05,Compacto,Particular,256000.0,7059.06,36,F,Vencida
POL01501,2022-08-02,2023-08-02,COB01,REG03,Camioneta,Particular,272000.0,15980.28,54,F,Vencida
POL01502,2022-01-16,2022-07-15,COB02,REG03,Camioneta,Particular,252000.0,9671.54,63,M,Vencida
POL01503,2022-09-25,2023-03-24,COB03,REG02,Compacto,Particular,212000.0,4375.53,43,F,Vencida
POL01504,2022-08-22,2023-08-22,COB03,REG03,Pickup,Particular,182000.0,4727.99,29,M,Vencida
POL01505,2023-04-07,2024-04-06,COB01,REG02,Camioneta,Particular,312000.0,18701.04,65,M,Vencida
POL01506,2022-05-31,2023-05-31,COB04,REG01,SUV,Particular,151000.0,8142.34,36,M,Vencida
POL01507,2022-07-19,2023-07-19,COB03,REG02,Camioneta,Particular,177000.0,5620.37,40,M,Vencida
POL01508,2023-07-28,2024-03-01,COB02,REG03,Camioneta,Particular,256000.0,10204.72,53,F,Cancelada
POL01509,2022-10-16,2023-10-16,COB01,REG02,Sedán,Comercial,370000.0,14254.67,72,F,Vencida
POL01510,2023-11-18,2024-11-17,COB01,REG03,Compacto,Particular,237000.0,11567.42,38,M,Vencida
POL01511,2022-02-10,2023-02-10,COB01,REG03,Sedán,Particular,345000.0,13777.57,55,F,Vencida
POL01512,2023-01-01,2024-01-01,COB03,REG01,Compacto,Particular,136000.0,4917.69,20,F,Vencida
POL01513,2023-11-29,2024-11-28,COB02,REG05,SUV,Particular,221000.0,9554.13,64,M,Vencida
POL01514,2022-03-27,2023-03-27,COB01,REG03,Compacto,Comercial,674000.0,11527.84,23,M,Vencida
POL01515,2022-10-15,2023-10-15,COB03,REG01,Camioneta,Particular,250000.0,6729.57,66,M,Vencida
POL01516,2022-08-05,2023-08-05,COB02,REG01,SUV,Particular,249000.0,12818.18,62,F,Vencida
POL01517,2023-07-01,2024-06-30,COB02,REG03,SUV,Particular,235000.0,11067.86,60,F,Vencida
POL01518,2022-07-02,2022-12-29,COB02,REG01,Pickup,Particular,326000.0,12580.64,53,F,Vencida
POL01519,2023-10-03,2024-10-02,COB04,REG05,Pickup,Particular,172000.0,5981.23,34,M,Vencida
POL01520,2022-05-26,2023-05-26,COB01,REG01,Sedán,Particular,275000.0,16956.23,28,F,Vencida
POL01521,2022-09-13,2023-09-13,COB01,REG01,Sedán,Particular,164000.0,16991.86,24,F,Vencida
POL01522,2022-04-27,2023-04-27,COB02,REG03,Compacto,Particular,143000.0,8310.99,63,M,Vencida
POL01523,2022-04-25,2022-10-22,COB03,REG01,Sedán,Comercial,280000.0,5826.42,26,M,Vencida
POL01524,2023-08-10,2024-08-09,COB02,REG05,Sedán,Particular,220000.0,8034.07,29,M,Vencida
POL01525,2022-02-15,2023-02-15,COB01,REG01,Camioneta,Particular,228000.0,20440.31,65,F,Vencida
POL01526,2022-07-30,2023-07-30,COB02,REG02,SUV,Particular,154000.0,12307.69,21,F,Vencida
POL01527,2023-08-25,2023-12-27,COB01,REG05,SUV,Particular,235000.0,16835.51,23,F,Cancelada
POL01528,2023-02-17,2024-02-17,COB01,REG01,Camioneta,Particular,148000.0,19188.58,22,M,Vencida
POL01529,2023-12-16,2024-12-15,COB02,REG05,SUV,Particular,217000.0,9704.78,58,F,Vencida
POL01530,2023-02-27,2024-02-27,COB01,REG02,Sedán,Particular,195000.0,16239.14,62,F,Vencida
POL01531,2022-12-15,2023-12-15,COB02,REG05,Compacto,Particular,296000.0,7975.84,46,F,Vencida
POL01532,2022-02-09,2023-02-09,COB02,REG02,Pickup,Particular,524000.0,10496.32,24,F,Vencida
POL01533,2022-07-21,2023-07-21,COB01,REG03,Sedán,Particular,105000.0,13932.3,33,F,Vencida
POL01534,2022-07-06,2023-07-06,COB01,REG05,Compacto,Particular,229000.0,11315.7,29,M,Vencida
POL01535,2022-10-09,2023-10-09,COB02,REG05,Sedán,Particular,195000.0,9160.33,56,F,Vencida
POL01536,2023-06-08,2023-09-13,COB01,REG01,SUV,Particular,253000.0,21537.8,43,M,Cancelada
POL01537,2022-02-01,2022-07-31,COB02,REG02,Compacto,Particular,210000.0,8939.78,20,F,Vencida
POL01538,2022-12-30,2023-12-30,COB01,REG02,SUV,Particular,342000.0,19785.48,72,F,Vencida
POL01539,2022-10-17,2023-10-17,COB04,REG02,SUV,Particular,457000.0,7446.04,70,F,Vencida
POL01540,2023-03-24,2024-03-23,COB01,REG05,Compacto,Particular,200000.0,11818.31,38,F,Vencida
POL01541,2022-04-13,2023-04-13,COB03,REG01,Compacto,Particular,155000.0,4872.2,25,F,Vencida
POL01542,2022-11-08,2023-11-08,COB02,REG03,SUV,Particular,473000.0,10306.1,24,F,Vencida
POL01543,2022-09-18,2023-09-18,COB01,REG04,Sedán,Particular,135000.0,11451.55,38,F,Vencida
POL01544,2022-12-18,2023-12-18,COB01,REG03,Compacto,Particular,437000.0,13220.66,38,M,Vencida
POL01545,2022-05-14,2023-05-14,COB01,REG04,Pickup,Particular,160000.0,13772.62,24,F,Vencida
POL01546,2022-10-20,2023-04-18,COB01,REG01,Camioneta,Particular,351000.0,20521.19,31,M,Vencida
POL01547,2022-09-16,2023-09-16,COB02,REG03,SUV,Particular,320000.0,11567.31,47,M,Vencida
POL01548,2022-02-26,2023-02-26,COB03,REG01,SUV,Particular,425000.0,6759.32,51,M,Vencida
POL01549,2023-11-02,2024-04-30,COB03,REG01,Camioneta,Particular,338000.0,6342.28,60,F,Vencida
POL01550,2022-05-28,2023-05-28,COB02,REG03,Compacto,Particular,439000.0,8430.63,21,F,Vencida
POL01551,2023-06-07,2024-06-06,COB02,REG04,Compacto,Particular,251000.0,7473.38,38,M,Vencida
POL01552,2022-02-11,2023-02-11,COB02,REG02,Pickup,Particular,130000.0,10391.84,51,F,Vencida
POL01553,2023-01-11,2023-07-10,COB03,REG03,Sedán,Particular,195000.0,4142.04,25,M,Vencida
POL01554,2022-02-16,2022-09-30,COB02,REG01,Sedán,Particular,227000.0,10738.92,57,F,Cancelada
POL01555,2023-02-11,2024-02-11,COB01,REG01,SUV,Particular,223000.0,20683.13,26,M,Vencida
POL01556,2023-01-08,2023-05-19,COB03,REG05,Sedán,Particular,227000.0,4211.29,34,F,Cancelada
POL01557,2022-12-29,2023-12-29,COB02,REG02,Camioneta,Particular,276000.0,10718.24,36,F,Vencida
POL01558,2022-04-13,2023-04-13,COB04,REG03,Sedán,Particular,199000.0,5364.1,40,M,Vencida
POL01559,2023-02-10,2023-07-01,COB01,REG03,Compacto,Particular,241000.0,13019.31,27,M,Cancelada
POL01560,2023-03-20,2024-03-19,COB01,REG04,Camioneta,Particular,197000.0,15084.53,31,M,Vencida
POL01561,2023-04-14,2024-04-13,COB02,REG05,Sedán,Particular,214000.0,8732.22,33,M,Vencida
POL01562,2023-01-26,2024-01-26,COB03,REG01,Compacto,Particular,327000.0,4576.43,18,M,Vencida
POL01563,2023-08-09,2024-08-08,COB04,REG02,Sedán,Comercial,290000.0,5990.29,18,F,Vencida
POL01564,2023-07-30,2024-07-29,COB04,REG01,Camioneta,Particular,313000.0,7657.08,31,F,Vencida
POL01565,2023-08-28,2024-08-27,COB02,REG05,SUV,Particular,279000.0,10146.62,55,F,Vencida
POL01566,2023-06-05,2024-06-04,COB01,REG04,SUV,Particular,215000.0,15634.1,71,F,Vencida
POL01567,2023-07-03,2024-07-02,COB01,REG03,Pickup,Comercial,236000.0,14588.24,47,F,Vencida
POL01568,2023-05-22,2024-05-21,COB01,REG05,Sedán,Particular,226000.0,13848.79,69,M,Vencida
POL01569,2023-03-22,2024-03-21,COB02,REG03,SUV,Particular,347000.0,10795.15,25,M,Vencida
POL01570,2023-01-29,2024-01-29,COB01,REG01,Compacto,Particular,377000.0,15118.64,44,M,Vencida
POL01571,2023-01-08,2024-01-08,COB01,REG05,SUV,Particular,251000.0,16406.98,63,M,Vencida
POL01572,2022-03-28,2022-07-08,COB01,REG05,Camioneta,Particular,216000.0,15282.5,52,M,Cancelada
POL01573,2022-01-23,2023-01-23,COB04,REG02,SUV,Particular,189000.0,6898.95,58,M,Vencida
POL01574,2023-04-03,2024-04-02,COB01,REG03,Sedán,Comercial,220000.0,15093.18,58,F,Vencida
POL01575,2023-12-01,2024-11-30,COB03,REG01,Sedán,Particular,148000.0,6050.7,55,M,Vencida
POL01576,2022-04-12,2023-04-12,COB02,REG02,Sedán,Particular,230000.0,10068.6,61,M,Vencida
POL01577,2023-03-09,2024-03-08,COB01,REG05,Compacto,Particular,168000.0,11897.58,63,M,Vencida
POL01578,2023-11-06,2024-11-05,COB01,REG05,Pickup,Particular,300000.0,13655.25,48,F,Vencida
POL01579,2023-05-16,2024-05-15,COB01,REG01,Pickup,Comercial,152000.0,19011.64,37,F,Vencida
POL01580,2022-01-05,2023-01-05,COB03,REG01,Compacto,Comercial,291000.0,5323.29,39,F,Vencida
POL01581,2022-09-18,2023-09-18,COB02,REG01,SUV,Comercial,452000.0,13855.99,31,F,Vencida
POL01582,2022-06-25,2023-06-25,COB03,REG05,Camioneta,Particular,220000.0,5171.25,19,F,Vencida
POL01583,2023-12-30,2024-12-29,COB04,REG01,Pickup,Particular,174000.0,7783.37,37,F,Vencida
POL01584,2022-02-02,2022-12-25,COB01,REG01,Sedán,Particular,151000.0,18756.25,25,F,Cancelada
POL01585,2023-02-19,2024-02-19,COB01,REG02,SUV,Comercial,274000.0,18902.22,34,M,Vencida
POL01586,2023-11-26,2024-05-24,COB01,REG01,Compacto,Particular,149000.0,15690.74,55,F,Vencida
POL01587,2023-03-30,2024-03-29,COB02,REG02,Sedán,Particular,131000.0,10621.61,31,M,Vencida
POL01588,2022-08-18,2022-12-04,COB02,REG03,Sedán,Particular,251000.0,9290.16,60,M,Cancelada
POL01589,2022-02-11,2023-02-11,COB01,REG01,Compacto,Particular,160000.0,15216.44,28,F,Vencida
POL01590,2022-09-10,2023-09-10,COB02,REG01,Sedán,Particular,418000.0,10976.98,50,F,Vencida
POL01591,2022-06-04,2022-12-01,COB01,REG01,Camioneta,Particular,390000.0,20242.2,57,F,Vencida
POL01592,2023-12-25,2024-06-22,COB03,REG01,Pickup,Particular,306000.0,5952.05,29,M,Vencida
POL01593,2023-06-10,2024-06-09,COB02,REG01,SUV,Particular,139000.0,13460.79,73,M,Vencida
POL01594,2023-10-30,2024-10-29,COB01,REG03,SUV,Particular,236000.0,18034.95,38,F,Vencida
POL01595,2023-03-16,2024-03-15,COB02,REG03,SUV,Particular,275000.0,10299.03,58,M,Vencida
POL01596,2022-08-15,2023-08-15,COB02,REG05,Sedán,Particular,128000.0,9226.4,72,F,Vencida
POL01597,2023-10-24,2024-10-23,COB02,REG02,Pickup,Particular,241000.0,11509.01,24,M,Vencida
POL01598,2023-07-10,2024-07-09,COB02,REG01,Pickup,Particular,366000.0,12640.33,28,M,Vencida
POL01599,2023-04-21,2023-10-18,COB04,REG04,Compacto,Particular,279000.0,4573.05,73,F,Vencida
POL01600,2023-06-17,2024-06-16,COB03,REG02,SUV,Particular,167000.0,6366.0,51,M,Vencida
POL01601,2022-06-09,2023-06-09,COB01,REG01,Sedán,Particular,182000.0,17458.96,43,M,Vencida
POL01602,2022-09-16,2022-12-04,COB01,REG01,Sedán,Particular,263000.0,17599.39,57,M,Cancelada
POL01603,2023-04-18,2024-04-17,COB01,REG01,Pickup,Particular,191000.0,18652.5,18,M,Vencida
POL01604,2022-10-15,2023-10-15,COB04,REG03,SUV,Particular,624000.0,6340.7,58,F,Vencida
POL01605,2022-04-21,2023-04-21,COB04,REG04,SUV,Particular,219000.0,5726.31,19,F,Vencida
POL01606,2022-05-30,2023-05-30,COB03,REG01,Pickup,Particular,173000.0,6477.58,67,M,Vencida
POL01607,2023-10-08,2024-10-07,COB02,REG01,Compacto,Particular,294000.0,10233.53,22,M,Vencida
POL01608,2023-09-28,2024-09-27,COB04,REG03,SUV,Particular,460000.0,6302.09,74,M,Vencida
POL01609,2022-03-08,2023-03-08,COB01,REG01,Sedán,Particular,337000.0,18421.79,54,F,Vencida
POL01610,2022-07-05,2023-07-05,COB04,REG01,Sedán,Particular,185000.0,6406.07,39,F,Vencida
POL01611,2023-03-19,2024-03-18,COB04,REG04,Sedán,Particular,390000.0,5028.03,23,F,Vencida
POL01612,2023-05-17,2024-05-16,COB04,REG05,Compacto,Particular,299000.0,4331.78,47,F,Vencida
POL01613,2023-03-11,2023-09-07,COB01,REG01,Sedán,Comercial,463000.0,17711.58,36,M,Vencida
POL01614,2023-02-15,2023-08-14,COB01,REG01,Camioneta,Particular,141000.0,20228.89,48,M,Vencida
POL01615,2023-11-26,2024-11-25,COB01,REG03,SUV,Particular,415000.0,17237.34,63,M,Vencida
POL01616,2023-05-01,2024-04-30,COB02,REG01,SUV,Particular,186000.0,13361.94,27,F,Vencida
POL01617,2023-12-20,2024-12-19,COB04,REG01,Compacto,Particular,513000.0,5659.94,37,M,Vencida
POL01618,2023-09-06,2024-09-05,COB04,REG03,Compacto,Comercial,269000.0,4713.71,41,M,Vencida
POL01619,2023-01-26,2024-01-26,COB03,REG01,Compacto,Particular,301000.0,4665.7,57,M,Vencida
POL01620,2023-03-29,2024-03-28,COB03,REG01,Compacto,Comercial,376000.0,4775.33,39,M,Vencida
POL01621,2023-05-01,2024-04-30,COB03,REG05,Pickup,Particular,210000.0,4420.78,28,F,Vencida
POL01622,2022-04-19,2022-10-21,COB01,REG05,Compacto,Particular,550000.0,12033.64,64,M,Cancelada
POL01623,2023-12-22,2024-12-21,COB02,REG02,Sedán,Particular,323000.0,9360.15,54,F,Vencida
POL01624,2022-02-24,2023-02-24,COB01,REG01,Compacto,Particular,244000.0,15448.97,41,M,Vencida
POL01625,2023-06-04,2024-06-03,COB04,REG03,Compacto,Comercial,93000.0,4997.22,72,F,Vencida
POL01626,2023-12-02,2024-12-01,COB01,REG04,Camioneta,Particular,162000.0,14357.19,52,F,Vencida
POL01627,2023-07-10,2024-01-06,COB01,REG01,Camioneta,Comercial,403000.0,18874.7,62,F,Vencida
POL01628,2022-03-18,2023-03-18,COB01,REG03,Camioneta,Particular,214000.0,15926.88,18,F,Vencida
POL01629,2022-02-07,2022-08-06,COB01,REG01,SUV,Particular,291000.0,21880.41,68,M,Vencida
POL01630,2022-07-12,2023-07-12,COB04,REG01,SUV,Comercial,279000.0,8143.02,44,M,Vencida
POL01631,2023-12-11,2024-12-10,COB01,REG02,Camioneta,Comercial,323000.0,16761.15,55,M,Vencida
POL01632,2022-02-11,2023-02-11,COB01,REG05,SUV,Comercial,180000.0,15197.96,22,M,Vencida
POL01633,2023-10-21,2024-10-20,COB02,REG04,Pickup,Particular,217000.0,8595.9,73,F,Vencida
POL01634,2022-04-04,2023-04-04,COB02,REG05,Sedán,Particular,211000.0,8281.97,49,M,Vencida
POL01635,2022-10-04,2023-10-04,COB02,REG01,Compacto,Particular,200000.0,9867.26,72,F,Vencida
POL01636,2023-04-29,2023-10-26,COB01,REG05,Compacto,Particular,253000.0,11378.37,45,M,Vencida
POL01637,2023-06-01,2024-05-31,COB01,REG04,Sedán,Particular,129000.0,12241.75,69,F,Vencida
POL01638,2022-10-04,2023-10-04,COB01,REG01,Pickup,Particular,225000.0,19099.28,65,M,Vencida
POL01639,2023-11-24,2024-11-23,COB01,REG04,Compacto,Particular,132000.0,11350.38,45,F,Vencida
POL01640,2022-04-06,2023-04-06,COB01,REG01,Compacto,Particular,260000.0,15878.51,21,F,Vencida
POL01641,2022-05-18,2023-05-18,COB01,REG02,Compacto,Particular,239000.0,14261.61,72,M,Vencida
POL01642,2023-09-27,2024-09-26,COB01,REG04,Compacto,Particular,375000.0,11049.45,30,F,Vencida
POL01643,2023-07-04,2024-07-03,COB01,REG02,Sedán,Particular,253000.0,15945.0,55,F,Vencida
POL01644,2022-07-21,2023-07-21,COB01,REG04,Sedán,Particular,347000.0,11891.39,59,M,Vencida
POL01645,2023-07-11,2024-07-10,COB01,REG01,Sedán,Particular,121000.0,17737.34,61,M,Vencida
POL01646,2023-12-01,2024-11-30,COB02,REG05,Sedán,Particular,236000.0,8136.3,21,M,Vencida
POL01647,2022-12-23,2023-12-23,COB01,REG03,Sedán,Particular,225000.0,13797.53,69,F,Vencida
POL01648,2022-10-24,2023-10-24,COB01,REG05,SUV,Particular,141000.0,15466.43,68,M,Vencida
POL01649,2022-12-15,2023-12-15,COB02,REG01,Camioneta,Particular,141000.0,12340.35,73,M,Vencida
POL01650,2023-12-16,2024-12-15,COB01,REG04,SUV,Particular,315000.0,13976.83,47,M,Vencida
POL01651,2022-12-22,2023-12-22,COB01,REG03,Compacto,Particular,378000.0,11436.39,26,M,Vencida
POL01652,2022-03-21,2023-03-21,COB01,REG04,Compacto,Particular,217000.0,11231.84,64,F,Vencida
POL01653,2023-09-26,2024-09-25,COB02,REG05,Compacto,Particular,100000.0,7318.71,30,M,Vencida
POL01654,2023-05-22,2023-08-28,COB02,REG02,Sedán,Particular,110000.0,10628.98,24,M,Cancelada
POL01655,2023-09-17,2024-09-16,COB01,REG02,Sedán,Particular,424000.0,15721.84,60,F,Vencida
POL01656,2023-10-05,2024-05-03,COB02,REG02,Camioneta,Particular,452000.0,10951.75,58,M,Cancelada
POL01657,2023-08-10,2024-08-09,COB01,REG01,Sedán,Particular,385000.0,18364.34,49,M,Vencida
POL01658,2022-03-15,2023-03-15,COB01,REG02,SUV,Particular,156000.0,17857.55,54,F,Vencida
POL01659,2023-09-22,2024-03-20,COB01,REG04,Compacto,Particular,309000.0,10335.2,23,F,Vencida
POL01660,2022-04-12,2023-04-12,COB01,REG05,Sedán,Particular,126000.0,13615.56,56,M,Vencida
POL01661,2023-12-01,2024-11-30,COB04,REG05,Sedán,Particular,130000.0,5130.1,47,F,Vencida
POL01662,2022-01-09,2022-07-08,COB01,REG03,SUV,Particular,353000.0,16182.59,41,M,Vencida
POL01663,2023-06-27,2024-06-26,COB01,REG04,Camioneta,Particular,206000.0,13477.5,67,F,Vencida
POL01664,2023-11-02,2024-11-01,COB01,REG01,Sedán,Particular,165000.0,17403.51,39,F,Vencida
POL01665,2023-12-07,2024-12-06,COB01,REG02,SUV,Particular,215000.0,17816.01,24,F,Vencida
POL01666,2023-05-10,2024-05-09,COB01,REG03,SUV,Particular,178000.0,15975.86,64,F,Vencida
POL01667,2022-10-30,2023-10-30,COB01,REG03,Camioneta,Particular,223000.0,17300.08,40,F,Vencida
POL01668,2023-06-26,2024-06-25,COB02,REG03,Compacto,Particular,143000.0,8489.35,22,F,Vencida
POL01669,2022-12-10,2023-12-10,COB01,REG03,SUV,Particular,254000.0,16869.2,52,M,Vencida
